Agentid,TimePassed,LaraPosition.x,LaraPosition.y,LaraPosition.z,MarkoPosition.x,MarkoPosition.y,MarkoPosition.z,HalloPosition.x,HalloPosition.y,HalloPosition.z,Food1Position.x,Food1Position.y,Food1Position.z,Food2Position.x,Food2Position.y,Food2Position.z,Food3Position.x,Food3Position.y,Food3Position.z,Food,Health,AttackParticlePosition.x,AttackParticlePosition.y,AttackParticlePosition.z,ParticleContainPosition.x,ParticleContainPosition.y,ParticleContainPosition.z,Speed,Action,Action0,Action1,Action2,Action3,Action4,Action5,Action6
2,6.01669,-9.641967,0.002837658,29.54563,-9.641967,0.002837658,29.54563,19.01476,0.0458535,29.52064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.050024,-9.641969,0.002837598,29.54564,-9.641969,0.002837598,29.54564,19.01476,0.0458535,29.52064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.066691,-9.641971,0.002837539,29.54564,-9.641971,0.002837539,29.54564,19.01476,0.0458535,29.52064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.083358,-9.641972,0.002837479,29.54564,-9.641972,0.002837479,29.54564,19.01476,0.0458535,29.52064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.100025,-9.641973,0.00283742,29.54564,-9.641973,0.00283742,29.54564,19.01476,0.0458535,29.52064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.116692,-9.641975,0.00283736,29.54564,-9.641975,0.00283736,29.54564,19.01476,0.0458535,29.52064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,4,0,0,0,0,1,0,0
2,6.150025,-9.541977,0.002837062,29.52564,-9.541977,0.002837062,29.52564,19.01476,0.0458535,29.52064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,4,0,0,0,0,1,0,0
2,6.166692,-9.441978,0.002836823,29.52164,-9.441978,0.002836823,29.52164,19.01476,0.0458535,29.52064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,4,0,0,0,0,1,0,0
2,6.183359,-9.341978,0.002836645,29.52084,-9.341978,0.002836645,29.52084,19.01476,0.0458535,29.52064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,4,0,0,0,0,1,0,0
2,6.200026,-9.24198,0.002836406,29.52068,-9.24198,0.002836406,29.52068,19.01476,0.0458535,29.52064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,4,0,0,0,0,1,0,0
2,6.316694,-9.141986,0.002835691,29.52064,-9.141986,0.002835691,29.52064,19.01476,0.0458535,29.52064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.350028,-9.141987,0.002835631,29.54064,-9.141987,0.002835631,29.54064,19.01476,0.0458535,29.46064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.366695,-9.141988,0.002835572,29.54464,-9.141988,0.002835572,29.54464,19.01476,0.0458535,29.40064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.383362,-9.14199,0.002835512,29.54544,-9.14199,0.002835512,29.54544,19.01476,0.0458535,29.34064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.400029,-9.141992,0.002835453,29.5456,-9.141992,0.002835453,29.5456,19.01476,0.0458535,29.28064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.416696,-9.141993,0.002835393,29.54563,-9.141993,0.002835393,29.54563,19.01476,0.0458535,29.22064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,3,0,0,0,1,0,0,0
2,6.450029,-9.141993,0.002835393,29.44563,-9.141993,0.002835393,29.44563,19.07475,0.0458535,29.22064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,3,0,0,0,1,0,0,0
2,6.466696,-9.141993,0.002835393,29.34563,-9.141993,0.002835393,29.34563,19.13475,0.0458535,29.22064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,3,0,0,0,1,0,0,0
2,6.483363,-9.141993,0.002835393,29.24564,-9.141993,0.002835393,29.24564,19.19475,0.0458535,29.22064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,3,0,0,0,1,0,0,0
2,6.50003,-9.141993,0.002835393,29.14564,-9.141993,0.002835393,29.14564,19.25475,0.0458535,29.22064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,3,0,0,0,1,0,0,0
2,6.816701,-9.141993,0.002835393,29.04564,-9.141993,0.002835393,29.04564,19.01476,0.0458535,29.22064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.850035,-9.141993,0.002835393,29.14564,-9.141993,0.002835393,29.14564,19.01476,0.0458535,29.22064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.866702,-9.141993,0.002835393,29.24564,-9.141993,0.002835393,29.24564,19.01476,0.0458535,29.22064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.883368,-9.141993,0.002835393,29.34563,-9.141993,0.002835393,29.34563,19.01476,0.0458535,29.22064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,6.900035,-9.141993,0.002835393,29.44563,-9.141993,0.002835393,29.44563,19.01476,0.0458535,29.22064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,0.5,2.75,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.016704,-9.142002,0.002835393,29.52064,-9.142002,0.002835393,29.52064,19.01476,0.0458535,29.52064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.050037,-9.142003,0.002835333,29.54064,-9.142003,0.002835333,29.54064,19.01476,0.0458535,29.53264,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.066704,-9.142004,0.002835274,29.54464,-9.142004,0.002835274,29.54464,19.01476,0.0458535,29.53504,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.083371,-9.142006,0.002835214,29.54544,-9.142006,0.002835214,29.54544,19.01476,0.0458535,29.53552,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.100038,-9.142008,0.002835155,29.5456,-9.142008,0.002835155,29.5456,19.01477,0.0458535,29.53562,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.116705,-9.142009,0.002835095,29.54563,-9.142009,0.002835095,29.54563,19.01477,0.04585344,29.53563,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.150039,-9.142011,0.002835035,29.54564,-9.142011,0.002835035,29.54564,19.01477,0.04585344,29.52364,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.166706,-9.142013,0.002834976,29.54564,-9.142013,0.002834976,29.54564,19.01478,0.04585344,29.52124,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.183372,-9.142014,0.002834916,29.54564,-9.142014,0.002834916,29.54564,19.01478,0.04585344,29.52076,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.200039,-9.142015,0.002834857,29.54564,-9.142015,0.002834857,29.54564,19.01478,0.04585344,29.52066,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.316708,-9.142028,0.002834558,29.52065,-9.142028,0.002834558,29.52065,19.01479,0.04585344,29.52064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.350041,-9.142029,0.002834499,29.54064,-9.142029,0.002834499,29.54064,19.01479,0.04585338,29.53264,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.366708,-9.142031,0.002834439,29.54464,-9.142031,0.002834439,29.54464,19.0148,0.04585338,29.53504,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.383375,-9.142032,0.00283438,29.54544,-9.142032,0.00283438,29.54544,19.0148,0.04585338,29.53552,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.400042,-9.142034,0.00283432,29.5456,-9.142034,0.00283432,29.5456,19.0148,0.04585338,29.53562,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.51671,-9.142045,0.002834141,29.52065,-9.142045,0.002834141,29.52065,19.01482,0.04585314,29.53564,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.550044,-9.142047,0.002834082,29.54064,-9.142047,0.002834082,29.54064,19.01483,0.04585314,29.53564,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.566711,-9.142048,0.002834022,29.54464,-9.142048,0.002834022,29.54464,19.01483,0.04585314,29.53564,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.583378,-9.14205,0.002833962,29.54544,-9.14205,0.002833962,29.54544,19.01483,0.04585314,29.53564,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.600045,-9.142052,0.002833903,29.5456,-9.142052,0.002833903,29.5456,19.01484,0.04585308,29.53564,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.716713,-9.142065,0.002833545,29.52065,-9.142065,0.002833545,29.52065,19.01485,0.04585284,29.53564,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.750047,-9.142066,0.002833486,29.54064,-9.142066,0.002833486,29.54064,19.01486,0.04585284,29.52364,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.766714,-9.142068,0.002833426,29.54464,-9.142068,0.002833426,29.54464,19.01486,0.04585284,29.52124,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.783381,-9.142069,0.002833366,29.54544,-9.142069,0.002833366,29.54544,19.01486,0.04585284,29.52076,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,7.800047,-9.14207,0.002833307,29.5456,-9.14207,0.002833307,29.5456,19.01487,0.04585278,29.52066,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,8.316711,-9.142102,0.002831817,29.52064,-9.142102,0.002831817,29.52064,19.01491,0.04585266,29.52064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-1,2,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,8.350044,-9.142103,0.002831757,29.54064,-9.142103,0.002831757,29.54064,19.01491,0.04585266,29.52064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-1,2,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,8.366711,-9.142105,0.002831697,29.54464,-9.142105,0.002831697,29.54464,19.01491,0.04585266,29.52064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-1,2,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,8.383377,-9.142107,0.002831638,29.54544,-9.142107,0.002831638,29.54544,19.01491,0.04585266,29.52064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-1,2,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,8.400043,-9.142108,0.002831578,29.5456,-9.142108,0.002831578,29.5456,19.01491,0.04585266,29.52064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-1,2,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,8.41671,-9.142109,0.002831519,29.54563,-9.142109,0.002831519,29.54563,19.01491,0.04585266,29.52064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-1,2,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,8.450043,-9.14211,0.002831459,29.54564,-9.14211,0.002831459,29.54564,19.01491,0.04585266,29.52064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-1,2,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,8.466709,-9.142112,0.002831399,29.54564,-9.142112,0.002831399,29.54564,19.01491,0.04585266,29.52064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-1,2,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,8.483376,-9.142114,0.00283134,29.54564,-9.142114,0.00283134,29.54564,19.01491,0.04585266,29.52064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-1,2,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,8.500042,-9.142115,0.00283128,29.54564,-9.142115,0.00283128,29.54564,19.01491,0.04585266,29.52064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-1,2,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,8.816704,-9.142143,0.002830148,29.52064,-9.142143,0.002830148,29.52064,19.01491,0.04585266,29.52064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-1,2,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,8.850037,-9.142145,0.002830088,29.54064,-9.142145,0.002830088,29.54064,19.01491,0.04585266,29.52064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-1,2,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,8.866703,-9.142146,0.002830029,29.54464,-9.142146,0.002830029,29.54464,19.01491,0.04585266,29.52064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-1,2,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,8.883369,-9.142147,0.002829969,29.54544,-9.142147,0.002829969,29.54544,19.01491,0.04585266,29.52064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-1,2,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,8.900036,-9.142148,0.002829909,29.5456,-9.142148,0.002829909,29.5456,19.01491,0.04585266,29.52064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-1,2,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,0.1166667,-9.142182,0.002828538,29.52064,-9.142182,0.002828538,29.52064,19.01493,0.04585242,29.53563,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,0.15,-9.142183,0.002828479,29.54064,-9.142183,0.002828479,29.54064,19.01493,0.04585242,29.53564,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,0.1666667,-9.142185,0.002828419,29.54464,-9.142185,0.002828419,29.54464,19.01493,0.04585242,29.53564,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,0.1833333,-9.142186,0.00282836,29.54544,-9.142186,0.00282836,29.54544,19.01494,0.04585236,29.53564,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,0.2,-9.142188,0.0028283,29.5456,-9.142188,0.0028283,29.5456,19.01494,0.0458523,29.53564,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,0.5166668,-9.142218,0.002827287,29.52064,-9.142218,0.002827287,29.52064,19.01498,0.04585207,29.52064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,0.5500001,-9.14222,0.002827287,29.54064,-9.14222,0.002827287,29.54064,19.01498,0.04585207,29.46064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,0.5666668,-9.14222,0.002827227,29.54464,-9.14222,0.002827227,29.54464,19.01498,0.04585207,29.40064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,0.5833334,-9.142222,0.002827168,29.54544,-9.142222,0.002827168,29.54544,19.01498,0.04585207,29.34064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,0.6000001,-9.142224,0.002827108,29.5456,-9.142224,0.002827108,29.5456,19.01498,0.04585207,29.28064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,0.7166666,-9.142237,0.00282681,29.52065,-9.142237,0.00282681,29.52065,19.01498,0.04585207,29.22064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,0.7499999,-9.142239,0.00282675,29.54064,-9.142239,0.00282675,29.54064,18.95498,0.04585207,29.22064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,0.7666666,-9.142241,0.002826691,29.54464,-9.142241,0.002826691,29.54464,18.89498,0.04585207,29.22064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,0.7833332,-9.142241,0.002826631,29.54544,-9.142241,0.002826631,29.54544,18.83498,0.04585207,29.22064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,0.7999999,-9.142242,0.002826571,29.5456,-9.142242,0.002826571,29.5456,18.77498,0.04585207,29.22064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,0.8166665,-9.142243,0.002826512,29.54563,-9.142243,0.002826512,29.54563,18.71498,0.04585207,29.22064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,0.8499998,-9.142245,0.002826452,29.54564,-9.142245,0.002826452,29.54564,18.71498,0.04585207,29.28064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,0.8666665,-9.142247,0.002826393,29.54564,-9.142247,0.002826393,29.54564,18.71498,0.04585207,29.34064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,0.8833331,-9.142248,0.002826333,29.54564,-9.142248,0.002826333,29.54564,18.71498,0.04585207,29.40064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,0.8999998,-9.14225,0.002826273,29.54564,-9.14225,0.002826273,29.54564,18.71498,0.04585207,29.46064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,1.016666,-9.142263,0.002825856,29.52065,-9.142263,0.002825856,29.52065,18.71498,0.04585207,29.52064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,1.05,-9.142264,0.002825797,29.54064,-9.142264,0.002825797,29.54064,18.65498,0.04585207,29.52064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,1.066666,-9.142266,0.002825737,29.54464,-9.142266,0.002825737,29.54464,18.59498,0.04585207,29.52064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,1.083333,-9.142268,0.002825677,29.54544,-9.142268,0.002825677,29.54544,18.53498,0.04585207,29.52064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,1.1,-9.142269,0.002825618,29.5456,-9.142269,0.002825618,29.5456,18.47498,0.04585207,29.52064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,2,0,0,1,0,0,0,0
2,1.416666,-9.142296,0.002824485,29.52064,-9.142296,0.002824485,29.52064,18.41502,0.04585195,29.52064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,1,0,1,0,0,0,0,0
2,1.449999,-9.242297,0.002824366,29.52064,-9.242297,0.002824366,29.52064,18.47502,0.04585195,29.52064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,1,0,1,0,0,0,0,0
2,1.466666,-9.342299,0.002824247,29.52064,-9.342299,0.002824247,29.52064,18.53502,0.04585195,29.52064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,1,0,1,0,0,0,0,0
2,1.483333,-9.4423,0.002824128,29.52064,-9.4423,0.002824128,29.52064,18.59502,0.04585195,29.52064,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,1,0,1,0,0,0,0,0
