Agentid,TimePassed,LaraPosition.x,LaraPosition.y,LaraPosition.z,MarkoPosition.x,MarkoPosition.y,MarkoPosition.z,HalloPosition.x,HalloPosition.y,HalloPosition.z,Food1Position.x,Food1Position.y,Food1Position.z,Food2Position.x,Food2Position.y,Food2Position.z,Food3Position.x,Food3Position.y,Food3Position.z,Food,Health,AttackParticlePosition.x,AttackParticlePosition.y,AttackParticlePosition.z,ParticleContainPosition.x,ParticleContainPosition.y,ParticleContainPosition.z,Speed,Action
2,1.166666,-1.099997,0,-4.532001,-1.099997,0,-4.532001,1.44,-0.04000002,1.63,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,5
2,1.183333,-1.099997,0,-4.532001,-1.099997,0,-4.532001,1.5,-0.04000002,1.63,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,5
2,1.216666,-1.099997,0,-4.532001,-1.099997,0,-4.532001,1.5,-0.04000002,1.69,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,5
2,1.233333,-1.099997,0,-4.532001,-1.099997,0,-4.532001,1.5,-0.04000002,1.75,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,5
2,1.25,-1.099997,0,-4.532001,-1.099997,0,-4.532001,1.5,-0.04000002,1.81,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,5
2,1.266666,-1.099997,0,-4.532001,-1.099997,0,-4.532001,1.5,-0.04000002,1.87,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,5
2,1.283333,-1.099997,0,-4.532001,-1.099997,0,-4.532001,1.5,-0.04000002,1.929999,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,5
2,1.316666,-1.099997,0,-4.532001,-1.099997,0,-4.532001,1.56,-0.04000002,1.929999,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,5
2,1.333333,-1.099997,0,-4.532001,-1.099997,0,-4.532001,1.62,-0.04000002,1.929999,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,5
2,1.349999,-1.099997,0,-4.532001,-1.099997,0,-4.532001,1.68,-0.04000002,1.929999,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,5
